name,type_id,longitude,latitude,municipality_id
Mohlakeng Taxi Rank,3,27.69641,-26.22465,78
Mokgoba Temporary Allocated Taxi Rank,3,28.45554,-26.09609,12
Moleleki Ext 2 Taxi Rank,3,28.16202,-26.3721,12
Moleleki Temporary Allocated Taxi Rank,1,28.16256,-26.35286,12
Mondlo Taxi Rank,1,30.72056,-27.98811,29
Monica House,1,28.0491,-26.20002,23
Motorvia Weswood Park,3,28.25316,-26.01265,12
Motsu Park,3,28.20612,-26.00658,12
Mponeng Park (Zulu Street),3,28.3707,-26.34665,12
Mthatha  Rank,1,28.78876,-31.58633,11
Mthatha Main Taxi Rank,1,28.789,-31.58578,11
Mthatha Taxi Rank,3,28.79422,-31.58607,11
MTN Noord Taxi Rank,1,28.04807,-26.19929,23
MTN Rank,3,28.04659,-26.19953,23
MTN Taxi Rank,1,28.04867,-26.1995,23
MTN TAXI RANK Johannesburg Jack Mincer,1,28.0478,-26.19944,23
Naledi Taxi Rank,1,28.19645,-26.35564,12
Namakwaduif Avenue,3,28.2077,-26.04865,12
Natal Spruit Hospital,1,28.14707,-26.32632,12
Natal Spruit Hospital Taxi Rank,1,28.14631,-26.3284,12
Natalspruit Hospital,1,28.1458,-26.32647,12
Natalspruit Hospital Taxi Rank,1,28.14679,-26.32691,12
Natalspruit Hospital Taxi Rank In Katlehong,1,28.14672,-26.32708,12
Natalspruit Hospitals Taxi Rank,1,28.14347,-26.33147,12
Natalspruit Taxi Rank,1,28.1471,-26.32605,12
Natalspruit Taxi Rank Katlehong,1,28.14711,-26.32621,12
Nedbank,1,28.41699,-26.1514,12
Nedbank ATM,3,28.22965,-26.05237,12
Nelo motor Services,3,28.12922,-26.20391,12
Nelspruit Taxi Rank,1,30.97759,-25.46666,41
Netcare Union Hospital,1,28.11975,-26.27054,12
New Castle Main Taxi Rank,1,29.92824,-27.75267,29
New Castle Taxi Rank,1,29.92828,-27.75317,29
New Era Leather,3,28.05393,-26.19891,23
New Market Mall - Alberton,3,28.21871,-26.34233,12
New Market Rank,1,28.12649,-26.28015,12
New York City Liquors,3,28.16842,-26.212,12
Newcastle,1,29.9289,-27.75273,29
Newmarket Mall,3,28.12378,-26.27704,12
Nganu Street Temporary Allocated Taxi Rank,1,28.20658,-26.37933,12
Nigel Main Taxi Rank,1,28.47047,-26.41565,12
Nigel Marievale Road,3,28.48262,-26.40368,12
Nigel Station,1,28.44835,-26.42176,12
Nigel Taxi Rank,3,28.4701,-26.41528,12
Nkaki Street,3,28.1408,-26.35101,12
Nkandla Taxi Rank,3,31.09153,-28.62084,29
Nkosi Majola Street,3,28.38865,-26.29662,12
Nongoma Taxi Rank,1,31.64717,-27.91219,29
Noord Street Temporary  Allocated Taxi Rank,1,28.05087,-26.19753,23
Noord Taxi Rank,1,28.0504551,-26.1975689,23
North Mead Taxi Rank,1,28.32899,-26.17113,12
Northmead Clinic,1,28.31277,-26.15939,12
Northmead Mall Taxi Rank,3,28.3291,-26.17171,12
Northmead Taxi Rank,1,28.32912,-26.17179,12
Nquthu,3,30.67665,-28.21155,29
Nquthu Taxi Rank,3,30.67664,-28.21137,29
Nyiko Primary School,3,28.21342,-26.0211,12
Oakmoor East Taxi Rank,1,28.24916,-26.00623,12
Oakmoor Station,1,28.25303,-26.00765,12
Oakmoor Station Taxi Rank,1,28.24784,-26.00447,12
Oakmoor Taxi Rank,1,28.24672,-26.00515,12
Oakmor Station,1,28.25805,-26.03413,12
Oakmore East Taxi Rank,1,28.25136,-26.00939,12
Oakmore Station Taxi Rank,1,28.24781,-26.00475,12
Old Apostolic Church,3,28.18748,-26.03939,12
Olympia Park High School,3,28.39784,-26.29047,12
Orange Farm Taxi Rank,1,27.8664074,-26.4547806,23
Oranjerivier Road,3,28.19175,-26.07871,12
Orsila Street,3,28.10015,-26.33241,12
Oshoek,1,30.98736,-26.21259,41
Overland Liquors,1,28.46847,-26.4192,12
Padico Supermarket and Take Away,3,28.17046,-26.21405,12
Pak Spares Palmridge,3,28.13586,-26.38548,12
Palmridge  Temporary Taxi Rank,3,28.15748,-26.3973,12
Palmridge Taxi Rank,3,28.14226,-26.38937,12
Palmridge Temporary Allocated Taxi Rank,1,28.14204,-26.3901,12
Palmridge Temporary Allocated Taxi Rank to Natalspruit Hospital Taxi Rank,1,28.14431,-26.38671,12
Palmridge Temporary Rank,1,28.1420994,-26.3899612,12
Pamridge (Celtics Street & Pamridge Road),3,28.1523,-26.39297,12
Pan Africa Mall,3,28.08794,-26.11035,23
Pan Africa Shopping Centre,3,28.08668,-26.11071,23
Panview Ln,1,28.50992,-26.44038,12
Park City Taxi Rank,1,28.04771,-26.19943,23
Park(Along Eiselen Street),3,28.44315,-26.12812,12
Parklands Mews,3,28.13158,-26.25784,12
Parkrand Spar,3,28.27878,-26.24699,12
Pearl Paints,1,28.17316,-26.12394,12
Peit Retief Taxi Rank,1,30.80251,-27.00951,41
Pep Store,1,28.31891,-26.18528,12
Petersburg Pick N Pay Taxi Rank,1,29.44759,-23.9048,32
Phase 1 Temporary Taxi Rank,3,28.20507,-26.37693,12
Philip Moyo Memorial Health Clinic,3,28.48272,-26.12004,12
Phola Park Taxi Rank,1,28.1296959,-26.3656845,62
Phola Park Taxi Rank To,1,28.130043,-26.3648205,12
Phola Park Temporary Allocated Taxi Rank,1,28.14778,-26.32241,12
Phomolong  Taxi Rank,1,28.18134,-26.0387,12
Phomolong Taxi Rank Rank,1,28.18135,-26.03869,12
Phumula (Corner Of Luthando Street And Flanagan Road),3,28.20998,-26.32557,12
Phumula Luthando Rank,3,28.1979618,-26.3154182,12
Phumula Luthando Street,3,28.20729,-26.32375,12
Phumula Mall Taxi  Rank,3,28.1984177,-26.3154087,12
Phumula Taxi Rank,3,28.20006,-26.3172,12
Phumula Temporary Allocated Taxi Rank,1,28.20053,-26.31778,12
Phumulong Primary School,3,28.1814,-26.04031,12
Phumulong Taxi Rank,1,28.18138,-26.0394,12
Pick N Pay,3,28.44722,-26.32557,12
Pick n Pay - Elspark,3,28.22474,-26.26924,12
Pick n Pay Leondale,3,28.19812,-26.31505,12
Pick n Pay Leondale,3,28.19828,-26.3152,12
Piet Reteif Taxi Rank,1,30.80249,-27.00942,41
Pietretief Main Taxi Rank,1,30.80253,-27.00962,41
Plaza Nqutu Main Taxi Rank,1,30.67069,-28.21406,29
Plein Street  Drop Off,3,28.0504284,-26.1975708,23
Plein Street (MTN Noord Taxi Rank),1,28.05017,-26.19758,23
Polokwane India Center Taxi Rank,3,29.44769,-23.90039,32
Pongola Taxi Rank,1,31.61115,-27.37931,29
Post Office ( Alberton City),3,28.12382,-26.2669,12
Post Office Katlehong,3,28.15605,-26.31173,12
Post Office Katlehong 1,1,28.15659,-26.31107,12
PostNet,3,28.09884,-26.31619,12
PRASA Operational Office,3,28.25328,-26.0381,12
Pretoria Long Distance Taxi Rank,1,28.18477,-25.7563,68
Pretoria Putla Taxi Rank,1,28.18492,-25.75557,68
Pretoriustad Industrial Site,3,28.44906,-26.41847,12
Primrose,3,28.12292,-26.19951,12
Protea Park,3,28.19188,-26.07874,12
Pula Street,3,28.15511,-26.37402,12
Qedusizi Primary School,3,28.39118,-26.30907,12
Rae Frankel Street,3,28.0973129,-26.3154831,12
Ramaphosa Taxi Rank,1,28.207674,-26.2302437,12
Ramaphosa Transfer Taxi Rank,3,28.22504,-26.23252,12
Rand Inn Hotel,3,28.04697,-26.20026,23
Rand Inn Shopping Centre,3,28.04719,-26.20023,23
Rand Road,3,28.16557,-26.21157,12
Randburg Taxi Rank,1,28.00757,-26.09555,23
Randfontain Station Main Taxi Rank,1,27.69913,-26.18091,78
Randfontein Main Taxi Rank,1,27.69901,-26.18155,78
Randfontein Station,1,27.69913,-26.1809,78
Randfontein Station Main Taxi  Rank,1,27.69892,-26.18096,78
Randfontein Station Taxi Rank,1,27.69874,-26.18134,78
Randfontein Taxi Rank,1,27.69903,-26.18157,78
Randfontein Train Station,3,27.6987,-26.18175,78
Rea Frankel Street,3,28.0973682,-26.316227,12
Reiger Park Old Taxi Rank,1,28.22649,-26.23052,12
Renault South Africa,3,28.1064,-26.18204,23
Residensia Temporary Allocated Taxi Rank,3,27.8838539,-26.5354385,62
Reverend Namane Drive,3,28.20458,-26.0157,12
Rietspruit,3,28.19978,-26.3995,12
Rietvlei Ext 1&2 Taxi Rank,1,27.74622,-26.19365,78
Rietvlei Taxi Rank,1,27.74963,-26.19003,78
Rondebult,3,28.23257,-26.30831,12
Rondebult TAXI Rank,3,28.20971,-26.31453,12
Rondebult Temporary Allocated Rank,3,28.20976,-26.31457,12
Rondebult Temporary Allocated Taxi Rank,3,28.20986,-26.31464,12
Ronderbuilt Taxi Rank,3,28.20968,-26.31452,12
Ronderbult,3,28.23281,-26.30865,12
Ronderbult Temporarily Taxi Rank,3,28.23267,-26.31005,12
Roseview Primary School,3,28.40455,-26.36442,12
Royal Funerals,3,28.3198,-26.18682,12
Rustenburg Taxi Rank,1,27.23613,-25.66372,49
Rynfield Sasol Garage 2,3,28.34907,-26.13688,12
S M Songo Avenue,3,28.18492,-26.04978,12
Sam Molele Drive,3,28.22858,-26.02034,12
Sam Sekoati Avenue,3,28.21959,-26.35541,12
Sam Songo Avenue,3,28.18549,-26.04955,12
Sandton Taxi Rank,3,28.05725,-26.10843,23
Sangweni Taxi Rank,1,28.20102,-26.02122,12
Sangweni Taxi Rank (Thiteng),1,28.20054,-26.02086,12
SAPS Mechanical School Golf Club,3,28.30878,-26.16102,12
Sasol Garage,3,28.12572,-26.19894,12
Sasol Klippoortjie South,3,28.2441635,-26.2860622,12
Sauer and Lilian Ngoyi Street Taxi Rank,3,28.03773,-26.20152,23
Schieding Temporary Allocated Taxi Rank,3,28.18972,-25.75674,68
Sebenza Taxi Rank,1,28.21941,-26.35231,12
Secunda Mall,3,29.18369,-26.50874,41
Selcourt,3,28.44803,-26.31306,12
Selcourt Main Taxi Rank,3,28.44695,-26.30453,12
Selcourt Taxi Rank,3,28.44625,-26.29845,12
Senqu Car Wash,3,28.20799,-26.32425,12
Setsing Main Taxi Rank,1,28.80561,-28.5324,17
Setsing Phuthaditjhaba,1,28.80596,-28.53218,17
Setsing Taxi Rank,1,28.80497,-28.53543,17
Sharon Park Pick And Pay,3,28.44535,-26.32745,12
Sharon Park Taxi Rank,3,28.44697,-26.32581,12
Shebikane Temporary Taxi Rank,3,28.16066,-26.38998,12
Shell Garage,1,28.16904,-26.21203,12
Shell Garage Germiston,1,28.16951,-26.21202,12
Shell Garage Petit,1,28.31248,-26.19878,12
Shoprite - Lilian Ngoyi Street,3,28.19262,-25.74239,68
Shoprite Sesfikile Square,1,28.41631,-26.15255,12
Sibasa Taxi Rank,1,30.47137,-22.95017,32
Simmons Street,3,28.0393,-26.20275,23
Siphethu Lower primary School,3,28.43944,-26.12608,12
Somhlolo Vosloorus Taxi Rank,1,28.2184,-26.34232,12
Songo T,1,28.417,-26.15033,12
Sontonga Temporary Allocated Taxi Rank,3,28.16109,-26.38998,12
Sophia Town Supermarket,3,28.18931,-26.03699,12
Sophie De Bruyn Street,1,28.05063,-26.19755,23
Spar - Birchgate,3,28.20768,-26.06916,12
Spar 4 Square,3,28.2076,-26.06935,12
Spar Selcourt,3,28.44689,-26.30517,12
Spring Complex( Kwa -Thema Cafe),3,28.38718,-26.28715,12
Spring Town,3,28.43881,-26.25875,12
Springs Central Fire Station,3,28.43969,-26.2472,12
Springs Indoor Centre,1,28.43487,-26.25452,12
Springs Main Taxi Rank,1,28.43886,-26.24868,12
Springs Main Taxi Rank,1,28.43898,-26.25006,12
Springs Main Taxi Rank To Johannesburg Park City Main Taxi Rank Via N17,1,28.04461,-26.19633,23
Springs Masonic Centre,3,28.44367,-26.25048,12
Springs Police Station,3,28.44268,-26.24387,12
Springs Station Main Taxi Rank,1,28.43907,-26.24904,12
Springs Station Taxi Rank,1,28.4389,-26.25051,12
Springs Taxi Association,1,28.43958,-26.25516,12
Springs Taxi Main Rank,1,28.43959,-26.25478,12
Springs Taxi Rank,1,28.43852,-26.24878,12
Spruitview,3,28.19852,-26.31503,12
Spruitview Shopping Center,1,28.18475,-26.32681,12
Spruitview Shopping Mall Taxi Rank,1,28.1851,-26.32654,12
Spruitview Taxi Rank,1,28.1843,-26.32646,12
St Anthony''s Road,3,28.2272,-26.22272,12
Standard Bank,3,28.20998,-26.00421,12
Standerton Taxi Rank,3,29.23764,-26.95605,41
Sterkspruit Taxi Rank,1,27.37497,-30.52804,11
Sunrise Temporary Allocated Taxi Rank,3,28.19498,-26.38882,12
Sunriseview Taxi Rank,1,28.17842,-26.40958,12
Sunriseview/Zonkizizwe Taxi Rank,1,28.17863,-26.40916,12
Sunward Park Lifestyle Centre,3,28.26965,-26.25648,12
Sunward Pick N Pay Drop Off,1,28.25476,-26.25946,12
Super Tyres,3,28.32315,-26.18885,12
Surgery And Dentist (Heald Street),3,28.40019,-26.16294,12
Swartkoppies,3,28.11773,-26.30147,12
Swazi Inn,3,28.20763,-26.00022,12
Swazi Inn Taxi,1,28.20763,-26.00022,12
Swazi Inn Taxi Rank,1,28.20749,-26.00002,12
Swazini Taxi Rank,1,28.20749,-26.00002,12
Taung Main Taxi Rank,1,24.74774,-27.56067,49
Taxi Rank,1,28.14579,-26.32647,12
Taxi Rank at Etwatwa next to Caltex Garage,3,28.45945,-26.12041,12
Tembisa Hospital,3,28.23437,-25.98657,12
Tembisa Hospital Taxi Rank,1,28.23805,-25.98418,12
Tembisa Meat Wholesale,3,28.20841,-26.00073,12
Tembisa Plaza,3,28.19473,-26.02746,12
Tembisa Plaza (Sangweni Taxi Rank),1,28.19572,-26.02543,12
Tembisa Swazi Inn Taxi Rank,3,28.20808,-26.00074,12
Tembisa Taxi Rank,3,28.23755,-25.98444,12
Temporary Allocated Taxi Rank Next To Council Administration,1,28.14263,-26.32804,12
Temporary Taxi Rank Next To Council Administration,3,28.14252,-26.32792,12
The Apostles and the Church of God,3,28.14396,-26.3375,12
The Fireplace Roadhouse - Cason Road,3,28.27528,-26.20885,12
The Square Boksburg,3,28.24068,-26.19091,12
The Zone Pub Katlehong,3,28.14707,-26.32631,12
Thelle Mogoerane Hospital,3,28.22308,-26.35593,12
Thembisa Plaza,3,28.19557,-26.02592,12
Thembisa Thiteng Taxi Rank,3,28.20008,-26.02049,12
Thiteng Taxi Rank,1,28.20055,-26.0209,12
Thiteng Taxi Rank  Robots,1,28.19969,-26.02065,12
Thiteng Taxi Rank (Sangweni Taxi Rank),1,28.20077,-26.02105,12
Thokoza Allocated Temporary Taxi Rank,3,28.1421223,-26.327364,12
Thokoza Rank,1,28.12293,-26.27427,12
Thokoza Sasol,1,28.14793,-26.32416,12
Thokoza Taxi Rank,3,28.14252,-26.32793,12
Thokoza Temp Taxi Rank,3,28.1431561,-26.3286514,12
Thokoza Temporary Allocated Taxi Rank,3,28.14278,-26.32819,12
Thokoza Temporary Allocated Taxi Station,3,28.14247,-26.32772,12
Thokoza Temporary Taxi Rank,3,28.1247482,-26.2666378,12
ThokozaTaxi Rank,3,28.1232719,-26.2736263,12
Thulas Corner,3,28.46345,-26.1324,12
Tizi Restaurant and General Dealer,3,28.16935,-26.2129,12
TJS Road  Corner Jaqueline Street and Fore Street,3,28.121603,-26.2648945,12
Tokoza Police Station,3,28.14398,-26.32948,12
Tokoza Taxi Rank,1,28.14723,-26.32591,12
Top Car Investments,3,28.18737,-25.74058,68
Total Carbo Service Station,3,28.16945,-26.21299,12
Total Daveyton Service Station,3,28.39997,-26.16303,12
Total Garage,1,28.17031,-26.21132,12
Total Garage - Railway Street,3,28.16948,-26.21304,12
Total Garage Springs,1,28.4386,-26.24855,12
Toyota Carnival City,1,28.32113,-26.24988,12
Transnet,3,28.1926823,-26.2364674,12
Transnet Building,3,28.0474,-26.20528,23
Transnet Carlton Centre,3,28.04758,-26.20601,23
Tsaka Taxi Rank,1,28.38323,-26.28337,12
Tsakane Main Rank,1,28.39133,-26.3104,12
Tsakane Main Taxi Rank,1,28.39097,-26.30931,12
Tsakane Main Taxi Rank(TDP Ministries),3,28.38135,-26.30417,12
Tsakane Mall Taxi Rank,1,28.37084,-26.35407,12
Tsakane Taxi Rank,1,28.38826,-26.38019,12
Tsakane Taxi Rank Known As 15,1,28.3884869,-26.3800488,12
Tsietsi Taxi Rank,3,28.14395,-26.33665,12
Tsietsi Temporary Allocated Taxi Rank,1,28.15404,-26.40677,12
Tsietsi Temporary Allocated Taxi Rank (Twala),3,28.14393,-26.33814,12
Tsietsi Temporary Rank,3,28.15816,-26.39573,12
Tsietsi Temporary Taxi,3,28.1543,-26.40666,12
Tsietsi Temporary Taxi Rank,3,28.15402,-26.4066,12
Tugala Ferry,1,30.44403,-28.74862,29
Tugela Street,3,28.14347,-26.36872,12
Tumi''s Driving School,3,28.20779,-26.3241,12
Turton Street & Eiselen Street,3,28.42549,-26.1427,12
Turton Street near Stadium,1,28.42425,-26.14179,12
Twatwa East Las Vegas Taxi Rank,3,28.47946,-26.11938,12
U Save,1,28.32211,-26.18931,12
Umgababa Beach Lounge,3,28.11225,-26.27103,12
Umtata Main Taxi Rank,1,28.79318,-31.58571,11
Umtata Taxi Rank,3,28.78897,-31.58582,11
Umtata-Eagle Street Temporary Allocated Taxi Rank,1,28.78898,-31.5858,11
Universal Church (Plein Street),1,28.04392,-26.19992,23
Universal Church Of The Kingdom Of God,3,28.24397,-26.00511,12
USave Benoni,3,28.3211,-26.18902,12
Valelisa Temporary Allocated Taxi Rank,3,28.25039,-26.31757,12
Van Reibeeck Park Station,1,28.23494,-26.06544,12
Van Reibeeck Park Station Temporary Allocated Taxi  Rank,3,28.19167,-26.07875,12
Van Reibeeck Taxi Rank,3,28.12888,-26.25964,12
Vereeniging Do Junction Taxi Rank,1,27.934948,-26.6723785,62
Vereeniging Taxi Rank,1,27.9347878,-26.6727905,62
Vereeniging Taxido Junction,1,27.9350777,-26.6728153,62
Vereeniging Taxido Junction Taxi Rank,1,27.9339676,-26.6740494,62
Vicmo Fireplace Manufacturers,3,28.38733,-26.30862,12
Villa Lissa Taxi Rank,3,28.26394,-26.33327,12
Villa Liza Taxi Rank,3,28.26385,-26.33301,12
Village Corner,3,28.18562,-26.06901,12
Village Corner Opposite Taxi Rank (Marouw''s Motor Spares),3,28.18596,-26.06906,12
Village Corner Zuurfontein Road And Orange River Road Temporary Allocated Taxi Rank,3,28.18725,-26.07431,12
Village Taxi Rank,3,28.1866,-26.06968,12
Volkrust Shell,1,28.16954,-26.21204,12
Voortrekker Avenue,3,28.15433,-26.14059,12
Voortrekker Street,3,28.16974,-26.21329,12
Vorsterkoon Industrial Site Marie,3,28.48142,-26.40218,12
Vorsterkroon Industrial Area,3,28.47967,-26.40692,12
Vosloo Street & Olienhout Avenue,1,28.22968,-26.06558,12
Vosloorus Corner Mzukuza Street & Kusasa Street Temporary Allocated Taxi Rank,3,28.22791,-26.36348,12
Vosloorus Lesedi Taxi Rank,1,28.19636,-26.35589,12
Vosloorus N3 Onramp,1,28.21801,-26.34146,12
Vosloorus Phase 1  Nganu Street Temporary Allocated Taxi Rank,1,28.20394,-26.38147,12
Vosloorus Post Office,1,28.19913,-26.35106,12
Vosloorus Sebenza Taxi Rank,1,28.21992,-26.35213,12
Vosloorus Somhlolo Taxi Rank,1,28.21835,-26.34243,12
Vosloorus Taxi Rank,1,28.21871,-26.34211,12
Vosloorus Transfer Taxi Rank,1,28.21877,-26.34233,12
Vosloorus Transfer Taxi Rank - N3 On Ramp,1,28.21658,-26.33887,12
Vosloorus Transfer Taxi Rank 2,1,28.21604,-26.34244,12
Vrede Taxi Rank,3,29.1651,-27.41868,17
Vryburg Main Taxi Rank,3,24.73108,-26.95953,49
Vryhead Main Taxi Rank,1,30.80119,-27.76434,29
VW Benoni,3,28.32553,-26.18794,12
Wadeville,3,28.1911,-26.26517,12
Wadeville Temporarily Taxi Rank,3,28.19129,-26.26477,12
Wanderers Taxi Rank,3,28.0449,-26.19847,23
Westonaria Main Taxi Rank,1,27.65388,-26.31742,78
Westonaria Taxi Rank,1,27.6531,-26.31772,78
Wiloss Taxi Rank,1,28.34366,-25.71951,68
Wimpole Chambers,3,28.045,-26.20052,23
Wind Mill Park,3,28.25254,-26.29397,12
Wind Mill Park Ext 2,3,28.26657,-26.30235,12
Wind Mill Park Taxi Rank,3,28.27876,-26.29114,12
Windmill Park,1,28.2520714,-26.2941284,12
Winnie Mandela Taxi Rank,1,28.22333,-25.98114,12
Witbank Taxi Rank,1,29.20876,-25.87668,41
Wood Mead Taxi Rank,1,28.04564,-26.19651,23
Woolworths,3,28.19049,-26.03698,12
Wynberg Pharmacy,3,28.08669,-26.11059,23
Yellowwood Street,3,28.12175,-26.32439,12
Zazama Shop,3,28.17762,-26.38458,12
Zebediela Main Taxi Rank,1,29.32305,-24.35913,32
Zenex Garage - Westonaria,3,27.6549,-26.31696,78
Zonke Taxi Rank,1,28.17831,-26.40979,12
Zonke/Sunriseview Taxi Rank,3,28.14408,-26.34927,12
Zonkesizwe,1,28.17861,-26.40919,12
Zonkezizwe Taxi Rank,1,28.17802,-26.40943,12
Zonkizizwe,3,28.17862,-26.40918,12
Zonkizizwe Extension 2(Sunrise) Temporary Allocated Taxi Rank,1,28.17888,-26.40915,12
Zonkizizwe Taxi Rank,1,28.17445,-26.40492,12
Zumabrox,3,28.05114,-26.1998,23
Anthony Lembede Street & Oliver Thambo Drive,3,27.77315,-26.15339,78
Back of Krugersdorp Library,1,27.77193,-26.10503,78
Bakgatla Street,1,27.4773,-26.50306,78
Baragwanath Hospital Main Taxi Rank,1,27.93791,-26.25936,23
Baragwanath Main Taxi Rank,1,27.93796,-26.25891,23
Baragwanath Taxi Rank,1,27.94104,-26.25967,23
Bekkersdaal Taxi Rank,1,27.70298,-26.28299,78
Bekkersdal Main Taxi Rank,1,27.70333,-26.28279,78
Bekkersdal Outside Rank,3,27.68835,-26.29042,78
Bekkersdal Rank,1,27.70301,-26.28302,78
Bekkersdal Taxi Rank,1,27.69801,-26.28637,78
Bekkersdal Taxi Rank Uptown,3,27.7136631,-26.2853336,78
Bekkersdal Uptown Taxi Rank,3,27.7132568,-26.2852306,78
Bloed Street,1,28.19294,-25.74639,68
Blybank Main Taxi Rank,1,27.47428,-26.34047,78
Blybank Rank,3,27.47589,-26.33951,78
Blyvoor Village,3,27.37758,-26.41358,78
Bongweni Entrance Next To Fj Wells School,3,27.72654,-26.16603,78
Bongweni Village,3,27.72417,-26.16481,78
Bongweni Village Next To Fj Wells School,3,27.72661,-26.16578,78
Bp,1,27.7920952,-26.1438923,78
Brandvlei Sun Rise Supermarket,3,27.5904,-26.13327,78
Bree Taxi Rank,1,28.03874,-26.20122,23
Business Park,3,27.61368,-26.35418,78
Butterworth Mall Taxi Rank,1,28.1413,-32.33408,11
Caledonspoort Border Taxi Rank,1,28.23554,-28.69218,17
Caltex Garage,3,27.81029,-26.1187,78
Carletonville Taxi Rank,1,27.39695,-26.35253,78
Carltonville Main Taxi Rank,1,27.39799,-26.35253,78
Carltonville Taxi Rank,1,27.39786,-26.35288,78
Chamdor Industrial,3,27.7932,-26.15442,78
Chamdor Shopping Center,3,27.79554,-26.15788,78
Chamdore Shopping Complex,1,27.79447,-26.15895,78
Corner Fransen Street,3,27.79314,-26.1544,78
Corner Govan Mbeki Drive & Otlega Drive,3,27.7723,-26.14887,78
Corner Market Street & Von Brandis Street,1,27.77189,-26.10504,78
Corner Mathako Drive & Maimane Drive,3,27.7698,-26.15434,78
Corner Moorosi Street & Moilwa Drive,3,27.76867,-26.15526,78
Corner Otlega Drive & Tudor Street,1,27.78557,-26.15388,78
Corner Pick & Save Street,1,27.69904,-26.18142,78
Delport Traffic Department,3,27.73463,-26.08368,78
Demerit,3,27.61526,-26.35682,78
Diamant Street & Aries Street,3,27.71425,-26.204,78
Diamant Street & Braam Street,3,27.70629,-26.2024,78
Diamant Street & Oranje Rivier Street,3,27.7063,-26.20212,78
Driefontein Main Taxi Rank,1,27.49856,-26.38595,78
Elandsrand Gold Mine Taxi Rank,1,27.36356,-26.45305,78
Elandsrand Main Taxi Rank,1,27.36316,-26.45307,78
Elandsrand Taxi Rank,1,27.36351,-26.4532,78
Elsburg Gold Mine,3,27.67951,-26.40653,78
Engine Garage,3,30.05885,-30.15566,29
Evaton Shopping Complex,1,27.82614,-26.52985,62
Evaton Shopping Complex Main Taxi Rank,1,27.82623,-26.52983,62
Ficksburg Border Post,3,27.88773,-28.88182,17
Ficksburg Border Taxi Rank,1,27.88743,-28.88165,17
Ficksburg Taxi Rank,1,27.887867,-28.8818989,17
Fidelity Security Group,3,27.85965,-26.13529,23
Fochville Main Taxi Rank,1,27.49519,-26.49391,78
Fochville Taxi Rank,1,27.49512,-26.49447,78
Fouriesburg Allocated Taxi Rank,3,28.20833,-28.62095,17
Frazer Street,3,28.03746,-26.20083,23
Hekpoort Total Garage,3,27.60223,-25.89411,78
Johannesburg Cbd,1,28.04433,-26.19721,23
Johannesburg Central Taxi Rank,1,28.04452,-26.19905,23
Johannesburg Main Taxi Rank,1,28.04477,-26.19753,23
Johannesburg Park City,1,28.04397,-26.19836,23
Johannesburg Park City Main Taxi Rank,1,28.04586,-26.20041,23
Johannesburg Park City Taxi Rank,1,28.04473,-26.19718,23
Johannesburg Wanderers Taxi Rank,1,28.0442181,-26.1971741,23
Johannesburg Wanderes Main Taxi Rank,1,28.04488,-26.19832,23
Kagiso  Sonap Taxi Rank,3,27.78267,-26.15915,78
kagiso BP Garage,1,27.7881794,-26.1499252,78
Kagiso Ex12 Temporary Allocated Taxi Rank,3,27.79146,-26.17451,78
Kagiso Ext 12,1,27.79096,-26.1764,78
Kagiso Ext 12 Main Taxi Rank,3,27.79148,-26.17455,78
Kagiso Ext 12 Temporary Allocated Taxi Rank,1,27.79131,-26.17515,78
Kagiso Ext 6 Temporary Allocated Taxi Rank,3,27.7924,-26.17119,78
Kagiso Ext12 Temporary Taxi Rank,3,27.79147,-26.1746,78
Kagiso Main Rank,3,27.780056,-26.1637325,78
Kagiso Main Taxi Rank,1,27.76966,-26.15494,78
Kagiso Sonap Taxi Rank,3,27.7831078,-26.15839,78
Kagiso Taxi Rank,3,27.76891,-26.15519,78
Kagiso Temporary Taxi Rank,3,27.76871,-26.15578,78
Keywest Temporary Taxi Rank,1,27.78043,-26.09073,78
Khutsong Main Taxi Rank,1,27.31978,-26.32751,78
Khutsong South Main Taxi Rank,3,27.33254,-26.34459,78
Khutsong Taxi Rank,1,27.31993,-26.32766,78
Kiaat Street,3,27.61152,-26.35788,78
King Williams Town Taxi Rank,1,27.38676,-32.87694,11
Klerksdorp Main Taxi Rank,3,26.66154,-26.86293,49
Kloof Mine Rank,1,27.59414,-26.40917,78
Kloof Mine Taxi Rank,1,27.59393,-26.40833,78
Kokosi,3,27.47417,-26.50568,78
Kokosi Taxi Rank,1,27.47428,-26.50549,78
Komdraai,3,27.78785,-25.98231,78
Koster Taxi Rank,1,26.89815,-25.86871,49
Kotwal Motor Spares,3,27.65042,-26.32048,78
Krugerdorp Station Main Taxi Rank,1,27.77106,-26.1084,78
Krugersdorain Taxi Rank,1,27.76528,-26.1014,78
Krugersdorp Library,3,27.77202,-26.10563,78
Krugersdorp Main Rank,3,27.7692928,-26.1042614,78
Krugersdorp Main Taxi Rank,1,27.7692,-26.10423,78
Krugersdorp Pretoria Street Main Taxi Rank,1,27.77021,-26.10568,78
Krugersdorp Station,1,27.77136,-26.10786,78
Krugersdorp Station Main Taxi,1,27.7718,-26.1066,78
Krugersdorp Station Main Taxi Rank,1,27.76966,-26.10558,78
Krugersdorp Station Rank,1,27.76974,-26.10743,78
Krugersdorp Station Taxi Rank,1,27.76951,-26.10555,78
Krugersdorp Taxi Rank,1,27.76976,-26.1044,78
